ProductKey,CustomerKey,SalesOrderNumber,SalesAmount,OrderDate,ShipDate
563,11609,SO71413,2384.07,2025-11-23,2025-11-30
541,11609,SO71413,28.99,2025-11-23,2025-11-30
530,11609,SO71413,4.99,2025-11-23,2025-11-30
222,11609,SO71413,34.99,2025-11-23,2025-11-30
582,22907,SO71414,1700.99,2025-11-23,2025-11-30
539,22907,SO71414,24.99,2025-11-23,2025-11-30
582,15648,SO71415,1700.99,2025-11-23,2025-11-30
217,15648,SO71415,34.99,2025-11-23,2025-11-30
561,13103,SO71416,2384.07,2025-11-23,2025-11-30
479,13103,SO71416,8.99,2025-11-23,2025-11-30
477,13103,SO71416,4.99,2025-11-23,2025-11-30
561,13114,SO71417,2384.07,2025-11-23,2025-11-30
594,12586,SO71418,564.99,2025-11-23,2025-11-30
589,15213,SO71419,769.49,2025-11-23,2025-11-30
580,17861,SO71420,1700.99,2025-11-23,2025-11-30
479,17861,SO71420,8.99,2025-11-23,2025-11-30
477,17861,SO71420,4.99,2025-11-23,2025-11-30
214,17861,SO71420,34.99,2025-11-23,2025-11-30
384,25446,SO71421,1120.49,2025-11-23,2025-11-30
529,25446,SO71421,3.99,2025-11-23,2025-11-30
539,25446,SO71421,24.99,2025-11-23,2025-11-30
480,25446,SO71421,2.29,2025-11-23,2025-11-30
386,28568,SO71422,1120.49,2025-11-23,2025-11-30
539,28568,SO71422,24.99,2025-11-23,2025-11-30
573,13126,SO71423,2384.07,2025-11-23,2025-11-30
479,13126,SO71423,8.99,2025-11-23,2025-11-30
484,13126,SO71423,7.95,2025-11-23,2025-11-30
562,13131,SO71424,2384.07,2025-11-23,2025-11-30
225,13131,SO71424,8.99,2025-11-23,2025-11-30
584,29311,SO71425,539.99,2025-11-23,2025-11-30
479,29311,SO71425,8.99,2025-11-23,2025-11-30
477,29311,SO71425,4.99,2025-11-23,2025-11-30
231,29311,SO71425,49.99,2025-11-23,2025-11-30
581,22611,SO71426,1700.99,2025-11-24,2025-12-01
237,22611,SO71426,49.99,2025-11-24,2025-12-01
465,22611,SO71426,24.49,2025-11-24,2025-12-01
580,26354,SO71427,1700.99,2025-11-24,2025-12-01
231,26354,SO71427,49.99,2025-11-24,2025-12-01
535,11758,SO71428,24.99,2025-11-24,2025-12-01
480,11758,SO71428,2.29,2025-11-24,2025-12-01
528,15034,SO71429,4.99,2025-11-24,2025-12-01
536,15034,SO71429,29.99,2025-11-24,2025-12-01
217,15034,SO71429,34.99,2025-11-24,2025-12-01
467,15034,SO71429,24.49,2025-11-24,2025-12-01
225,18793,SO71430,8.99,2025-11-24,2025-12-01
538,18793,SO71430,21.49,2025-11-24,2025-12-01
530,28219,SO71431,4.99,2025-11-24,2025-12-01
214,28219,SO71431,34.99,2025-11-24,2025-12-01
234,11361,SO71432,49.99,2025-11-24,2025-12-01
353,17766,SO71433,2319.99,2025-11-24,2025-12-01
485,17766,SO71433,21.98,2025-11-24,2025-12-01
357,20553,SO71434,2319.99,2025-11-24,2025-12-01
217,20553,SO71434,34.99,2025-11-24,2025-12-01
490,28777,SO71435,53.99,2025-11-24,2025-12-01
539,11211,SO71436,24.99,2025-11-24,2025-12-01
480,11211,SO71436,2.29,2025-11-24,2025-12-01
538,27476,SO71437,21.49,2025-11-24,2025-12-01
529,27476,SO71437,3.99,2025-11-24,2025-12-01
536,23091,SO71438,29.99,2025-11-24,2025-12-01
477,23091,SO71438,4.99,2025-11-24,2025-12-01
225,23091,SO71438,8.99,2025-11-24,2025-12-01
491,23091,SO71438,53.99,2025-11-24,2025-12-01
536,23875,SO71439,29.99,2025-11-24,2025-12-01
528,23875,SO71439,4.99,2025-11-24,2025-12-01
480,23875,SO71439,2.29,2025-11-24,2025-12-01
477,16795,SO71440,4.99,2025-11-24,2025-12-01
487,16795,SO71440,54.99,2025-11-24,2025-12-01
484,16795,SO71440,7.95,2025-11-24,2025-12-01
477,16813,SO71441,4.99,2025-11-24,2025-12-01
225,16813,SO71441,8.99,2025-11-24,2025-12-01
528,26077,SO71442,4.99,2025-11-24,2025-12-01
480,26077,SO71442,2.29,2025-11-24,2025-12-01
528,15272,SO71443,4.99,2025-11-24,2025-12-01
214,15272,SO71443,34.99,2025-11-24,2025-12-01
465,15272,SO71443,24.49,2025-11-24,2025-12-01
528,14922,SO71444,4.99,2025-11-24,2025-12-01
528,15743,SO71445,4.99,2025-11-24,2025-12-01
214,15743,SO71445,34.99,2025-11-24,2025-12-01
485,21777,SO71446,21.98,2025-11-24,2025-12-01
486,21777,SO71446,159.00,2025-11-24,2025-12-01
540,14178,SO71447,32.60,2025-11-24,2025-12-01
529,14178,SO71447,3.99,2025-11-24,2025-12-01
234,14178,SO71447,49.99,2025-11-24,2025-12-01
485,16264,SO71448,21.98,2025-11-24,2025-12-01
528,18622,SO71449,4.99,2025-11-24,2025-12-01
535,18622,SO71449,24.99,2025-11-24,2025-12-01
214,18622,SO71449,34.99,2025-11-24,2025-12-01
467,13780,SO71450,24.49,2025-11-24,2025-12-01
537,13780,SO71450,35.00,2025-11-24,2025-12-01
536,21529,SO71451,29.99,2025-11-24,2025-12-01
529,23633,SO71452,3.99,2025-11-24,2025-12-01
217,23633,SO71452,34.99,2025-11-24,2025-12-01
538,25543,SO71453,21.49,2025-11-24,2025-12-01
529,25543,SO71453,3.99,2025-11-24,2025-12-01
467,25543,SO71453,24.49,2025-11-24,2025-12-01
529,24570,SO71454,3.99,2025-11-24,2025-12-01
487,24570,SO71454,54.99,2025-11-24,2025-12-01
225,27838,SO71455,8.99,2025-11-24,2025-12-01
538,27838,SO71455,21.49,2025-11-24,2025-12-01
537,11131,SO71456,35.00,2025-11-24,2025-12-01
485,11131,SO71456,21.98,2025-11-24,2025-12-01
530,25670,SO71457,4.99,2025-11-24,2025-12-01
214,25670,SO71457,34.99,2025-11-24,2025-12-01
225,25670,SO71457,8.99,2025-11-24,2025-12-01
528,14582,SO71458,4.99,2025-11-24,2025-12-01
537,14582,SO71458,35.00,2025-11-24,2025-12-01
478,14582,SO71458,9.99,2025-11-24,2025-12-01
528,13092,SO71459,4.99,2025-11-24,2025-12-01
537,13092,SO71459,35.00,2025-11-24,2025-12-01
485,13092,SO71459,21.98,2025-11-24,2025-12-01
237,13092,SO71459,49.99,2025-11-24,2025-12-01
217,11486,SO71460,34.99,2025-11-24,2025-12-01
359,17612,SO71461,2294.99,2025-11-24,2025-12-01
485,17612,SO71461,21.98,2025-11-24,2025-12-01
217,17612,SO71461,34.99,2025-11-24,2025-12-01
357,17536,SO71462,2319.99,2025-11-24,2025-12-01
485,17536,SO71462,21.98,2025-11-24,2025-12-01
214,17536,SO71462,34.99,2025-11-24,2025-12-01
363,17427,SO71463,2294.99,2025-11-24,2025-12-01
485,17427,SO71463,21.98,2025-11-24,2025-12-01
487,17427,SO71463,54.99,2025-11-24,2025-12-01
587,15337,SO71464,769.49,2025-11-24,2025-12-01
476,15337,SO71464,69.99,2025-11-24,2025-12-01
363,17362,SO71465,2294.99,2025-11-24,2025-12-01
478,17362,SO71465,9.99,2025-11-24,2025-12-01
477,17362,SO71465,4.99,2025-11-24,2025-12-01
569,28726,SO71466,742.35,2025-11-24,2025-12-01
541,28726,SO71466,28.99,2025-11-24,2025-12-01
530,28726,SO71466,4.99,2025-11-24,2025-12-01
480,28726,SO71466,2.29,2025-11-24,2025-12-01
565,20930,SO71467,742.35,2025-11-24,2025-12-01
541,20930,SO71467,28.99,2025-11-24,2025-12-01
530,20930,SO71467,4.99,2025-11-24,2025-12-01
575,26822,SO71468,2384.07,2025-11-24,2025-12-01
477,26822,SO71468,4.99,2025-11-24,2025-12-01
479,26822,SO71468,8.99,2025-11-24,2025-12-01
225,26822,SO71468,8.99,2025-11-24,2025-12-01
214,26822,SO71468,34.99,2025-11-24,2025-12-01
386,26435,SO71469,1120.49,2025-11-24,2025-12-01
491,26435,SO71469,53.99,2025-11-24,2025-12-01
582,24378,SO71470,1700.99,2025-11-24,2025-12-01
529,24378,SO71470,3.99,2025-11-24,2025-12-01
539,24378,SO71470,24.99,2025-11-24,2025-12-01
384,27587,SO71471,1120.49,2025-11-24,2025-12-01
539,27587,SO71471,24.99,2025-11-24,2025-12-01
353,15729,SO71472,2319.99,2025-11-24,2025-12-01
480,15729,SO71472,2.29,2025-11-24,2025-12-01
357,15751,SO71473,2319.99,2025-11-24,2025-12-01
487,15751,SO71473,54.99,2025-11-24,2025-12-01
363,15752,SO71474,2294.99,2025-11-24,2025-12-01
528,15752,SO71474,4.99,2025-11-24,2025-12-01
537,15752,SO71474,35.00,2025-11-24,2025-12-01
480,15752,SO71474,2.29,2025-11-24,2025-12-01
579,28665,SO71475,1214.85,2025-11-24,2025-12-01
467,28665,SO71475,24.49,2025-11-24,2025-12-01
214,28665,SO71475,34.99,2025-11-24,2025-12-01
561,27539,SO71476,2384.07,2025-11-24,2025-12-01
222,27539,SO71476,34.99,2025-11-24,2025-12-01
561,28066,SO71477,2384.07,2025-11-24,2025-12-01
214,28066,SO71477,34.99,2025-11-24,2025-12-01
604,23844,SO71478,539.99,2025-11-24,2025-12-01
538,23844,SO71478,21.49,2025-11-24,2025-12-01
480,23844,SO71478,2.29,2025-11-24,2025-12-01
386,21919,SO71479,1120.49,2025-11-24,2025-12-01
390,21920,SO71480,1120.49,2025-11-24,2025-12-01
539,21920,SO71480,24.99,2025-11-24,2025-12-01
529,21920,SO71480,3.99,2025-11-24,2025-12-01
214,21920,SO71480,34.99,2025-11-24,2025-12-01
382,21749,SO71481,1120.49,2025-11-24,2025-12-01
222,21749,SO71481,34.99,2025-11-24,2025-12-01
581,18792,SO71482,1700.99,2025-11-24,2025-12-01
231,18792,SO71482,49.99,2025-11-24,2025-12-01
465,18792,SO71482,24.49,2025-11-24,2025-12-01
582,17655,SO71483,1700.99,2025-11-24,2025-12-01
228,17655,SO71483,49.99,2025-11-24,2025-12-01
388,20894,SO71484,1120.49,2025-11-24,2025-12-01
222,20894,SO71484,34.99,2025-11-24,2025-12-01
575,13119,SO71485,2384.07,2025-11-24,2025-12-01
225,13119,SO71485,8.99,2025-11-24,2025-12-01
583,19254,SO71486,1700.99,2025-11-24,2025-12-01
584,27973,SO71487,539.99,2025-11-24,2025-12-01
374,21949,SO71488,2443.35,2025-11-25,2025-12-02
222,21949,SO71488,34.99,2025-11-25,2025-12-02
225,28613,SO71489,8.99,2025-11-25,2025-12-02
484,12161,SO71490,7.95,2025-11-25,2025-12-02
217,11971,SO71491,34.99,2025-11-25,2025-12-02
467,11971,SO71491,24.49,2025-11-25,2025-12-02
217,11795,SO71492,34.99,2025-11-25,2025-12-02
535,12371,SO71493,24.99,2025-11-25,2025-12-02
480,12371,SO71493,2.29,2025-11-25,2025-12-02
535,11367,SO71494,24.99,2025-11-25,2025-12-02
480,11367,SO71494,2.29,2025-11-25,2025-12-02
528,19265,SO71495,4.99,2025-11-25,2025-12-02
537,19265,SO71495,35.00,2025-11-25,2025-12-02
480,19265,SO71495,2.29,2025-11-25,2025-12-02
222,15224,SO71496,34.99,2025-11-25,2025-12-02
214,15720,SO71497,34.99,2025-11-25,2025-12-02
234,17072,SO71498,49.99,2025-11-25,2025-12-02
467,17072,SO71498,24.49,2025-11-25,2025-12-02
486,12682,SO71499,159.00,2025-11-25,2025-12-02
380,11237,SO71500,2443.35,2025-11-25,2025-12-02
479,11237,SO71500,8.99,2025-11-25,2025-12-02
378,25805,SO71501,2443.35,2025-11-25,2025-12-02
477,25805,SO71501,4.99,2025-11-25,2025-12-02
479,25805,SO71501,8.99,2025-11-25,2025-12-02
214,25805,SO71501,34.99,2025-11-25,2025-12-02
225,25805,SO71501,8.99,2025-11-25,2025-12-02
376,24091,SO71502,2443.35,2025-11-25,2025-12-02
222,24091,SO71502,34.99,2025-11-25,2025-12-02
374,20172,SO71503,2443.35,2025-11-25,2025-12-02
484,20172,SO71503,7.95,2025-11-25,2025-12-02
372,16551,SO71504,2443.35,2025-11-25,2025-12-02
529,16551,SO71504,3.99,2025-11-25,2025-12-02
540,16551,SO71504,32.60,2025-11-25,2025-12-02
214,16551,SO71504,34.99,2025-11-25,2025-12-02
231,16551,SO71504,49.99,2025-11-25,2025-12-02
465,16551,SO71504,24.49,2025-11-25,2025-12-02
477,13141,SO71505,4.99,2025-11-25,2025-12-02
479,13141,SO71505,8.99,2025-11-25,2025-12-02
483,13141,SO71505,120.00,2025-11-25,2025-12-02
588,14796,SO71506,769.49,2025-11-25,2025-12-02
536,14796,SO71506,29.99,2025-11-25,2025-12-02
528,14796,SO71506,4.99,2025-11-25,2025-12-02
214,14796,SO71506,34.99,2025-11-25,2025-12-02
231,14796,SO71506,49.99,2025-11-25,2025-12-02
361,19930,SO71507,2294.99,2025-11-25,2025-12-02
537,19930,SO71507,35.00,2025-11-25,2025-12-02
480,19930,SO71507,2.29,2025-11-25,2025-12-02
357,17651,SO71508,2319.99,2025-11-25,2025-12-02
537,17651,SO71508,35.00,2025-11-25,2025-12-02
222,17651,SO71508,34.99,2025-11-25,2025-12-02
225,17651,SO71508,8.99,2025-11-25,2025-12-02
353,19912,SO71509,2319.99,2025-11-25,2025-12-02
485,19912,SO71509,21.98,2025-11-25,2025-12-02
222,19912,SO71509,34.99,2025-11-25,2025-12-02
237,19912,SO71509,49.99,2025-11-25,2025-12-02
353,20584,SO71510,2319.99,2025-11-25,2025-12-02
537,20584,SO71510,35.00,2025-11-25,2025-12-02
480,20584,SO71510,2.29,2025-11-25,2025-12-02
592,15651,SO71511,564.99,2025-11-25,2025-12-02
593,15663,SO71512,564.99,2025-11-25,2025-12-02
535,15663,SO71512,24.99,2025-11-25,2025-12-02
538,27682,SO71513,21.49,2025-11-25,2025-12-02
480,27682,SO71513,2.29,2025-11-25,2025-12-02
535,26006,SO71514,24.99,2025-11-25,2025-12-02
529,19642,SO71515,3.99,2025-11-25,2025-12-02
540,19642,SO71515,32.60,2025-11-25,2025-12-02
477,21398,SO71516,4.99,2025-11-25,2025-12-02
478,21398,SO71516,9.99,2025-11-25,2025-12-02
225,21398,SO71516,8.99,2025-11-25,2025-12-02
476,17450,SO71517,69.99,2025-11-25,2025-12-02
491,17450,SO71517,53.99,2025-11-25,2025-12-02
477,16787,SO71518,4.99,2025-11-25,2025-12-02
214,16787,SO71518,34.99,2025-11-25,2025-12-02
528,15387,SO71519,4.99,2025-11-25,2025-12-02
528,15327,SO71520,4.99,2025-11-25,2025-12-02
214,15327,SO71520,34.99,2025-11-25,2025-12-02
528,23552,SO71521,4.99,2025-11-25,2025-12-02
472,23552,SO71521,63.50,2025-11-25,2025-12-02
214,23552,SO71521,34.99,2025-11-25,2025-12-02
528,15299,SO71522,4.99,2025-11-25,2025-12-02
480,15299,SO71522,2.29,2025-11-25,2025-12-02
528,15177,SO71523,4.99,2025-11-25,2025-12-02
480,15177,SO71523,2.29,2025-11-25,2025-12-02
528,14766,SO71524,4.99,2025-11-25,2025-12-02
528,16034,SO71525,4.99,2025-11-25,2025-12-02
480,16034,SO71525,2.29,2025-11-25,2025-12-02
529,26217,SO71526,3.99,2025-11-25,2025-12-02
214,26217,SO71526,34.99,2025-11-25,2025-12-02
538,25297,SO71527,21.49,2025-11-25,2025-12-02
480,25297,SO71527,2.29,2025-11-25,2025-12-02
541,12594,SO71528,28.99,2025-11-25,2025-12-02
538,26385,SO71529,21.49,2025-11-25,2025-12-02
480,26385,SO71529,2.29,2025-11-25,2025-12-02
538,28745,SO71530,21.49,2025-11-25,2025-12-02
529,28745,SO71530,3.99,2025-11-25,2025-12-02
480,28745,SO71530,2.29,2025-11-25,2025-12-02
530,26883,SO71531,4.99,2025-11-25,2025-12-02
541,26883,SO71531,28.99,2025-11-25,2025-12-02
222,26883,SO71531,34.99,2025-11-25,2025-12-02
541,23973,SO71532,28.99,2025-11-25,2025-12-02
530,23973,SO71532,4.99,2025-11-25,2025-12-02
541,15102,SO71533,28.99,2025-11-25,2025-12-02
530,15102,SO71533,4.99,2025-11-25,2025-12-02
480,15102,SO71533,2.29,2025-11-25,2025-12-02
530,28894,SO71534,4.99,2025-11-25,2025-12-02
487,28894,SO71534,54.99,2025-11-25,2025-12-02
485,15748,SO71535,21.98,2025-11-25,2025-12-02
214,15748,SO71535,34.99,2025-11-25,2025-12-02
528,11681,SO71536,4.99,2025-11-25,2025-12-02
537,11681,SO71536,35.00,2025-11-25,2025-12-02
222,11681,SO71536,34.99,2025-11-25,2025-12-02
485,18320,SO71537,21.98,2025-11-25,2025-12-02
481,18320,SO71537,8.99,2025-11-25,2025-12-02
355,17453,SO71538,2319.99,2025-11-25,2025-12-02
485,17453,SO71538,21.98,2025-11-25,2025-12-02
222,17453,SO71538,34.99,2025-11-25,2025-12-02
587,15343,SO71539,769.49,2025-11-25,2025-12-02
361,13269,SO71540,2294.99,2025-11-25,2025-12-02
485,13269,SO71540,21.98,2025-11-25,2025-12-02
481,13269,SO71540,8.99,2025-11-25,2025-12-02
355,13226,SO71541,2319.99,2025-11-25,2025-12-02
487,13226,SO71541,54.99,2025-11-25,2025-12-02
484,13226,SO71541,7.95,2025-11-25,2025-12-02
561,17103,SO71542,2384.07,2025-11-25,2025-12-02
217,17103,SO71542,34.99,2025-11-25,2025-12-02
388,26445,SO71543,1120.49,2025-11-25,2025-12-02
222,26445,SO71543,34.99,2025-11-25,2025-12-02
561,13104,SO71544,2384.07,2025-11-25,2025-12-02
222,13104,SO71544,34.99,2025-11-25,2025-12-02
482,13104,SO71544,8.99,2025-11-25,2025-12-02
590,17320,SO71545,769.49,2025-11-25,2025-12-02
214,17320,SO71545,34.99,2025-11-25,2025-12-02
482,17320,SO71545,8.99,2025-11-25,2025-12-02
563,22976,SO71546,2384.07,2025-11-25,2025-12-02
225,22976,SO71546,8.99,2025-11-25,2025-12-02
561,22889,SO71547,2384.07,2025-11-25,2025-12-02
225,22889,SO71547,8.99,2025-11-25,2025-12-02
384,21643,SO71548,1120.49,2025-11-25,2025-12-02
228,21643,SO71548,49.99,2025-11-25,2025-12-02
582,18563,SO71549,1700.99,2025-11-25,2025-12-02
228,18563,SO71549,49.99,2025-11-25,2025-12-02
581,18608,SO71550,1700.99,2025-11-25,2025-12-02
477,18608,SO71550,4.99,2025-11-25,2025-12-02
479,18608,SO71550,8.99,2025-11-25,2025-12-02
384,25572,SO71551,1120.49,2025-11-25,2025-12-02
477,25572,SO71551,4.99,2025-11-25,2025-12-02
479,25572,SO71551,8.99,2025-11-25,2025-12-02
222,25572,SO71551,34.99,2025-11-25,2025-12-02
604,12133,SO71552,539.99,2025-11-25,2025-12-02
605,25525,SO71553,539.99,2025-11-25,2025-12-02
477,25525,SO71553,4.99,2025-11-25,2025-12-02
479,25525,SO71553,8.99,2025-11-25,2025-12-02
222,25525,SO71553,34.99,2025-11-25,2025-12-02
463,25525,SO71553,24.49,2025-11-25,2025-12-02
231,25525,SO71553,49.99,2025-11-25,2025-12-02
604,25309,SO71554,539.99,2025-11-25,2025-12-02
477,25309,SO71554,4.99,2025-11-25,2025-12-02
479,25309,SO71554,8.99,2025-11-25,2025-12-02
225,25309,SO71554,8.99,2025-11-25,2025-12-02
561,11918,SO71555,2384.07,2025-11-25,2025-12-02
225,11918,SO71555,8.99,2025-11-25,2025-12-02
606,25941,SO71556,539.99,2025-11-25,2025-12-02
477,25941,SO71556,4.99,2025-11-25,2025-12-02
479,25941,SO71556,8.99,2025-11-25,2025-12-02
480,25941,SO71556,2.29,2025-11-25,2025-12-02
579,28091,SO71557,1214.85,2025-11-25,2025-12-02
222,28091,SO71557,34.99,2025-11-25,2025-12-02
604,27969,SO71558,539.99,2025-11-25,2025-12-02
222,27969,SO71558,34.99,2025-11-25,2025-12-02
467,27969,SO71558,24.49,2025-11-25,2025-12-02
378,21966,SO71559,2443.35,2025-11-26,2025-12-03
217,21966,SO71559,34.99,2025-11-26,2025-12-03
374,21950,SO71560,2443.35,2025-11-26,2025-12-03
479,21950,SO71560,8.99,2025-11-26,2025-12-03
477,21950,SO71560,4.99,2025-11-26,2025-12-03
580,22586,SO71561,1700.99,2025-11-26,2025-12-03
479,22586,SO71561,8.99,2025-11-26,2025-12-03
465,22586,SO71561,24.49,2025-11-26,2025-12-03
477,22586,SO71561,4.99,2025-11-26,2025-12-03
580,22566,SO71562,1700.99,2025-11-26,2025-12-03
485,22920,SO71563,21.98,2025-11-26,2025-12-03
478,22920,SO71563,9.99,2025-11-26,2025-12-03
477,22920,SO71563,4.99,2025-11-26,2025-12-03
487,22920,SO71563,54.99,2025-11-26,2025-12-03
485,16342,SO71564,21.98,2025-11-26,2025-12-03
463,16342,SO71564,24.49,2025-11-26,2025-12-03
485,21973,SO71565,21.98,2025-11-26,2025-12-03
217,21973,SO71565,34.99,2025-11-26,2025-12-03
538,20263,SO71566,21.49,2025-11-26,2025-12-03
478,15217,SO71567,9.99,2025-11-26,2025-12-03
380,20713,SO71568,2443.35,2025-11-26,2025-12-03
529,20713,SO71568,3.99,2025-11-26,2025-12-03
540,20713,SO71568,32.60,2025-11-26,2025-12-03
486,20713,SO71568,159.00,2025-11-26,2025-12-03
589,19442,SO71569,769.49,2025-11-26,2025-12-03
228,19442,SO71569,49.99,2025-11-26,2025-12-03
590,17966,SO71570,769.49,2025-11-26,2025-12-03
228,17966,SO71570,49.99,2025-11-26,2025-12-03
353,14941,SO71571,2319.99,2025-11-26,2025-12-03
485,14941,SO71571,21.98,2025-11-26,2025-12-03
486,14941,SO71571,159.00,2025-11-26,2025-12-03
361,12829,SO71572,2294.99,2025-11-26,2025-12-03
528,12829,SO71572,4.99,2025-11-26,2025-12-03
537,12829,SO71572,35.00,2025-11-26,2025-12-03
485,12829,SO71572,21.98,2025-11-26,2025-12-03
353,14843,SO71573,2319.99,2025-11-26,2025-12-03
478,14843,SO71573,9.99,2025-11-26,2025-12-03
477,14843,SO71573,4.99,2025-11-26,2025-12-03
480,11313,SO71574,2.29,2025-11-26,2025-12-03
539,28814,SO71575,24.99,2025-11-26,2025-12-03
529,28814,SO71575,3.99,2025-11-26,2025-12-03
480,28814,SO71575,2.29,2025-11-26,2025-12-03
529,24943,SO71576,3.99,2025-11-26,2025-12-03
540,24943,SO71576,32.60,2025-11-26,2025-12-03
222,24943,SO71576,34.99,2025-11-26,2025-12-03
536,23482,SO71577,29.99,2025-11-26,2025-12-03
528,18968,SO71578,4.99,2025-11-26,2025-12-03
536,18968,SO71578,29.99,2025-11-26,2025-12-03
214,18968,SO71578,34.99,2025-11-26,2025-12-03
529,14574,SO71579,3.99,2025-11-26,2025-12-03
540,14574,SO71579,32.60,2025-11-26,2025-12-03
480,14574,SO71579,2.29,2025-11-26,2025-12-03
477,23190,SO71580,4.99,2025-11-26,2025-12-03
478,23190,SO71580,9.99,2025-11-26,2025-12-03
478,21249,SO71581,9.99,2025-11-26,2025-12-03
477,21249,SO71581,4.99,2025-11-26,2025-12-03
487,21249,SO71581,54.99,2025-11-26,2025-12-03
474,19635,SO71582,69.99,2025-11-26,2025-12-03
463,19635,SO71582,24.49,2025-11-26,2025-12-03
477,16642,SO71583,4.99,2025-11-26,2025-12-03
217,16642,SO71583,34.99,2025-11-26,2025-12-03
528,16337,SO71584,4.99,2025-11-26,2025-12-03
480,16337,SO71584,2.29,2025-11-26,2025-12-03
485,14410,SO71585,21.98,2025-11-26,2025-12-03
217,14410,SO71585,34.99,2025-11-26,2025-12-03
485,15049,SO71586,21.98,2025-11-26,2025-12-03
231,15049,SO71586,49.99,2025-11-26,2025-12-03
537,15052,SO71587,35.00,2025-11-26,2025-12-03
480,15052,SO71587,2.29,2025-11-26,2025-12-03
529,12851,SO71588,3.99,2025-11-26,2025-12-03
540,12851,SO71588,32.60,2025-11-26,2025-12-03
214,12851,SO71588,34.99,2025-11-26,2025-12-03
485,12822,SO71589,21.98,2025-11-26,2025-12-03
491,12822,SO71589,53.99,2025-11-26,2025-12-03
529,23947,SO71590,3.99,2025-11-26,2025-12-03
214,23947,SO71590,34.99,2025-11-26,2025-12-03
529,24538,SO71591,3.99,2025-11-26,2025-12-03
529,24087,SO71592,3.99,2025-11-26,2025-12-03
214,24087,SO71592,34.99,2025-11-26,2025-12-03
530,16574,SO71593,4.99,2025-11-26,2025-12-03
222,16574,SO71593,34.99,2025-11-26,2025-12-03
537,12048,SO71594,35.00,2025-11-26,2025-12-03
528,12048,SO71594,4.99,2025-11-26,2025-12-03
214,12048,SO71594,34.99,2025-11-26,2025-12-03
537,12068,SO71595,35.00,2025-11-26,2025-12-03
477,12836,SO71596,4.99,2025-11-26,2025-12-03
478,12836,SO71596,9.99,2025-11-26,2025-12-03
467,12836,SO71596,24.49,2025-11-26,2025-12-03
363,16912,SO71597,2294.99,2025-11-26,2025-12-03
485,16912,SO71597,21.98,2025-11-26,2025-12-03
472,16912,SO71597,63.50,2025-11-26,2025-12-03
357,16989,SO71598,2319.99,2025-11-26,2025-12-03
355,18882,SO71599,2319.99,2025-11-26,2025-12-03
480,18882,SO71599,2.29,2025-11-26,2025-12-03
359,17401,SO71600,2294.99,2025-11-26,2025-12-03
537,17401,SO71600,35.00,2025-11-26,2025-12-03
578,25649,SO71601,1214.85,2025-11-26,2025-12-03
228,25649,SO71601,49.99,2025-11-26,2025-12-03
380,22194,SO71602,2443.35,2025-11-26,2025-12-03
479,22194,SO71602,8.99,2025-11-26,2025-12-03
583,24364,SO71603,1700.99,2025-11-26,2025-12-03
529,24364,SO71603,3.99,2025-11-26,2025-12-03
539,24364,SO71603,24.99,2025-11-26,2025-12-03
489,24364,SO71603,53.99,2025-11-26,2025-12-03
583,24381,SO71604,1700.99,2025-11-26,2025-12-03
539,24381,SO71604,24.99,2025-11-26,2025-12-03
489,24381,SO71604,53.99,2025-11-26,2025-12-03
225,24381,SO71604,8.99,2025-11-26,2025-12-03
584,25715,SO71605,539.99,2025-11-26,2025-12-03
214,25715,SO71605,34.99,2025-11-26,2025-12-03
605,25936,SO71606,539.99,2025-11-26,2025-12-03
225,25936,SO71606,8.99,2025-11-26,2025-12-03
